transaction_id,sku,quantity,unit_price,total_amount,sale_date,channel
536544-1550,22314,1,5.91,5.91,2010-01-12,online
536544-1551,22318,1,5.91,5.91,2010-01-12,online
536544-1552,22335,4,1.28,5.12,2010-01-12,online
536544-1553,22336,4,1.28,5.12,2010-01-12,online
536544-1554,22345,1,1.66,1.66,2010-01-12,online
536544-1555,22348,3,1.66,4.98,2010-01-12,online
536544-1556,22355,3,1.66,4.98,2010-01-12,online
536544-1557,22356,9,1.66,14.94,2010-01-12,online
536544-1558,22357,1,8.47,8.47,2010-01-12,online
536544-1559,22359,2,5.91,11.82,2010-01-12,online
536544-1560,22360,2,5.91,11.82,2010-01-12,online
536544-1561,22361,2,5.91,11.82,2010-01-12,online
536544-1562,22367,1,4.21,4.21,2010-01-12,online
536544-1563,22371,1,8.47,8.47,2010-01-12,online
536544-1564,22375,2,8.47,16.94,2010-01-12,online
536544-1565,22376,1,8.47,8.47,2010-01-12,online
536544-1566,22378,2,4.21,8.42,2010-01-12,online
536544-1567,22379,2,4.21,8.42,2010-01-12,online
536544-1568,22380,1,4.21,4.21,2010-01-12,online
536544-1569,22383,1,4.21,4.21,2010-01-12,online
536544-1570,22384,2,4.21,8.42,2010-01-12,online
536544-1571,22394,1,5.06,5.06,2010-01-12,online
536544-1572,22396,1,2.51,2.51,2010-01-12,online
536544-1573,22418,1,1.66,1.66,2010-01-12,online
536544-1574,22419,4,0.85,3.4,2010-01-12,online
536544-1575,22422,2,1.28,2.56,2010-01-12,online
536544-1576,22423,40,12.72,508.8,2010-01-12,online
536544-1577,22430,1,10.17,10.17,2010-01-12,online
536544-1578,22432,1,4.21,4.21,2010-01-12,online
536544-1579,22437,1,1.66,1.66,2010-01-12,online
536544-1580,22444,1,2.51,2.51,2010-01-12,online
536544-1581,22451,2,6.77,13.54,2010-01-12,online
536544-1582,22457,6,5.91,35.46,2010-01-12,online
536544-1583,22469,8,3.36,26.88,2010-01-12,online
536544-1584,22470,1,5.91,5.91,2010-01-12,online
536544-1585,22471,1,11.02,11.02,2010-01-12,online
536544-1586,22476,1,11.02,11.02,2010-01-12,online
536544-1587,22477,2,2.51,5.02,2010-01-12,online
536544-1588,22478,1,2.51,2.51,2010-01-12,online
536544-1589,22479,1,2.51,2.51,2010-01-12,online
536544-1590,22487,1,20.38,20.38,2010-01-12,online
536544-1591,22489,1,0.85,0.85,2010-01-12,online
536544-1592,22494,2,2.51,5.02,2010-01-12,online
536544-1593,22497,2,8.47,16.94,2010-01-12,online
536544-1594,22515,1,4.21,4.21,2010-01-12,online
536544-1595,22517,1,4.21,4.21,2010-01-12,online
536544-1596,22519,1,4.21,4.21,2010-01-12,online
536544-1597,22530,5,0.85,4.25,2010-01-12,online
536544-1598,22531,8,0.85,6.8,2010-01-12,online
536544-1599,22539,4,0.85,3.4,2010-01-12,online
536544-1600,22540,1,0.85,0.85,2010-01-12,online
536544-1601,22545,1,0.85,0.85,2010-01-12,online
536544-1602,22548,1,2.51,2.51,2010-01-12,online
536544-1603,22549,1,3.36,3.36,2010-01-12,online
536544-1604,22550,2,7.62,15.24,2010-01-12,online
536544-1605,22553,1,3.36,3.36,2010-01-12,online
536544-1606,22555,1,3.36,3.36,2010-01-12,online
536544-1607,22558,4,2.51,10.04,2010-01-12,online
536544-1608,22560,1,2.51,2.51,2010-01-12,online
536544-1609,22569,1,7.62,7.62,2010-01-12,online
536544-1610,22571,1,1.66,1.66,2010-01-12,online
536544-1611,22573,5,1.66,8.3,2010-01-12,online
536544-1612,22574,1,1.66,1.66,2010-01-12,online
536544-1613,22580,1,11.87,11.87,2010-01-12,online
536544-1614,22582,1,5.06,5.06,2010-01-12,online
536544-1615,22583,1,5.06,5.06,2010-01-12,online
536544-1616,22588,3,5.06,15.18,2010-01-12,online
536544-1617,22589,1,5.06,5.06,2010-01-12,online
536544-1618,22595,1,1.66,1.66,2010-01-12,online
536544-1619,22600,1,1.66,1.66,2010-01-12,online
536544-1620,22601,2,1.66,3.32,2010-01-12,online
536544-1621,22603,4,1.66,6.64,2010-01-12,online
536544-1622,22605,1,25.49,25.49,2010-01-12,online
536544-1623,22614,1,0.85,0.85,2010-01-12,online
536544-1624,22616,3,0.85,2.55,2010-01-12,online
536544-1625,22620,7,2.51,17.57,2010-01-12,online
536544-1626,22625,2,16.98,33.96,2010-01-12,online
536544-1627,22629,1,4.21,4.21,2010-01-12,online
536544-1628,22632,1,4.21,4.21,2010-01-12,online
536544-1629,22635,1,20.38,20.38,2010-01-12,online
536544-1630,22639,1,5.06,5.06,2010-01-12,online
536544-1631,22644,1,3.36,3.36,2010-01-12,online
536544-1632,22645,1,3.36,3.36,2010-01-12,online
536544-1633,22646,1,3.36,3.36,2010-01-12,online
536544-1634,22651,3,1.66,4.98,2010-01-12,online
536544-1635,22654,1,11.87,11.87,2010-01-12,online
536544-1636,22662,2,4.21,8.42,2010-01-12,online
536544-1637,22664,4,4.21,16.84,2010-01-12,online
536544-1638,22665,1,5.91,5.91,2010-01-12,online
536544-1639,22666,2,5.91,11.82,2010-01-12,online
536544-1640,22669,1,5.91,5.91,2010-01-12,online
536544-1641,22675,2,2.51,5.02,2010-01-12,online
536544-1642,22694,4,4.21,16.84,2010-01-12,online
536544-1643,22695,2,3.36,6.72,2010-01-12,online
536544-1644,22697,6,5.91,35.46,2010-01-12,online
536544-1645,22699,2,5.91,11.82,2010-01-12,online
536544-1646,22719,1,2.51,2.51,2010-01-12,online
536544-1647,22727,2,7.62,15.24,2010-01-12,online
536544-1648,22728,1,7.62,7.62,2010-01-12,online
536544-1649,22729,2,7.62,15.24,2010-01-12,online
536544-1650,22730,1,7.62,7.62,2010-01-12,online
536544-1651,22734,3,5.06,15.18,2010-01-12,online
536544-1652,22737,1,3.36,3.36,2010-01-12,online
536544-1653,22738,3,3.36,10.08,2010-01-12,online
536544-1654,22739,1,3.36,3.36,2010-01-12,online
536544-1655,22740,13,1.66,21.58,2010-01-12,online
536544-1656,22741,8,1.66,13.28,2010-01-12,online
536544-1657,22744,1,5.91,5.91,2010-01-12,online
536544-1658,22745,1,4.21,4.21,2010-01-12,online
536544-1659,22748,1,4.21,4.21,2010-01-12,online
536544-1660,22755,3,1.66,4.98,2010-01-12,online
536544-1661,22757,3,2.51,7.53,2010-01-12,online
536544-1662,22758,2,2.51,5.02,2010-01-12,online
536544-1663,22759,3,3.36,10.08,2010-01-12,online
536544-1664,22760,1,25.49,25.49,2010-01-12,online
536544-1665,22769,1,51.02,51.02,2010-01-12,online
536544-1666,22791,3,2.51,7.53,2010-01-12,online
536544-1667,22792,2,1.66,3.32,2010-01-12,online
536544-1668,22798,2,5.91,11.82,2010-01-12,online
536544-1669,22812,2,4.21,8.42,2010-01-12,online
536544-1670,22813,1,4.21,4.21,2010-01-12,online
536544-1671,22816,4,0.85,3.4,2010-01-12,online
536544-1672,22818,6,0.85,5.1,2010-01-12,online
536544-1673,22822,1,12.72,12.72,2010-01-12,online
536544-1674,22835,4,9.32,37.28,2010-01-12,online
536544-1675,22837,1,9.32,9.32,2010-01-12,online
536544-1676,22844,1,16.98,16.98,2010-01-12,online
536544-1677,22847,1,34,34,2010-01-12,online
536544-1678,22862,1,8.47,8.47,2010-01-12,online
536544-1679,22865,1,4.21,4.21,2010-01-12,online
536544-1680,22866,4,4.21,16.84,2010-01-12,online
536544-1681,22867,4,4.21,16.84,2010-01-12,online
536544-1682,22876,1,4.21,4.21,2010-01-12,online
536544-1683,22899,2,4.21,8.42,2010-01-12,online
536544-1684,22900,1,5.91,5.91,2010-01-12,online
536544-1685,22906,2,3.36,6.72,2010-01-12,online
536544-1686,22909,3,1.66,4.98,2010-01-12,online
536544-1687,22910,4,5.91,23.64,2010-01-12,online
536544-1688,22916,1,1.66,1.66,2010-01-12,online
536544-1689,22917,1,1.66,1.66,2010-01-12,online
536544-1690,22918,1,1.66,1.66,2010-01-12,online
536544-1691,22919,1,1.66,1.66,2010-01-12,online
536544-1692,22920,1,1.66,1.66,2010-01-12,online
536544-1693,22921,1,1.66,1.66,2010-01-12,online
536544-1694,22928,1,11.87,11.87,2010-01-12,online
536544-1695,22940,2,8.47,16.94,2010-01-12,online
536544-1696,22945,1,11.02,11.02,2010-01-12,online
536544-1697,22948,2,6.77,13.54,2010-01-12,online
536544-1698,22949,1,2.98,2.98,2010-01-12,online
536544-1699,22951,2,1.28,2.56,2010-01-12,online
536544-1700,22952,1,1.28,1.28,2010-01-12,online
536544-1701,22956,1,4.21,4.21,2010-01-12,online
536544-1702,22960,7,8.47,59.29,2010-01-12,online
536544-1703,22961,9,3.36,30.24,2010-01-12,online
536544-1704,22962,4,1.66,6.64,2010-01-12,online
536544-1705,22963,1,1.66,1.66,2010-01-12,online
536544-1706,22966,3,2.51,7.53,2010-01-12,online
536544-1707,22969,1,3.36,3.36,2010-01-12,online
536544-1708,22972,1,3.36,3.36,2010-01-12,online
536544-1709,22974,3,3.36,10.08,2010-01-12,online
536544-1710,22975,2,2.51,5.02,2010-01-12,online
536544-1711,22976,1,2.51,2.51,2010-01-12,online
536544-1712,22988,3,2.51,7.53,2010-01-12,online
536544-1713,35095A,2,0.84,1.68,2010-01-12,online
536544-1714,35095B,1,0.84,0.84,2010-01-12,online
536544-1715,35471D,1,2.51,2.51,2010-01-12,online
536544-1716,35598D,1,2.51,2.51,2010-01-12,online
536544-1717,35599D,1,5.91,5.91,2010-01-12,online
536544-1718,35610A,1,2.51,2.51,2010-01-12,online
536544-1719,35818P,1,3.36,3.36,2010-01-12,online
536544-1720,35957,2,1.66,3.32,2010-01-12,online
536544-1721,35961,1,1.66,1.66,2010-01-12,online
536544-1722,35971,1,2.51,2.51,2010-01-12,online
536544-1723,37370,1,16.13,16.13,2010-01-12,online
536544-1724,37449,1,21.23,21.23,2010-01-12,online
536544-1725,37476,1,18.68,18.68,2010-01-12,online
536544-1726,47559B,2,2.51,5.02,2010-01-12,online
536544-1727,47580,1,5.06,5.06,2010-01-12,online
536544-1728,47591B,2,1.66,3.32,2010-01-12,online
536544-1729,47591D,1,4.21,4.21,2010-01-12,online
536544-1730,47593B,2,0.85,1.7,2010-01-12,online
536544-1731,48188,1,14.43,14.43,2010-01-12,online
536544-1732,70007,5,3.36,16.8,2010-01-12,online
536544-1733,71053,1,8.47,8.47,2010-01-12,online
536544-1734,71459,8,1.69,13.52,2010-01-12,online
536544-1735,72586,1,0.85,0.85,2010-01-12,online
536544-1736,72799E,2,3.36,6.72,2010-01-12,online
536544-1737,72799F,2,3.36,6.72,2010-01-12,online
536544-1738,72807A,1,8.47,8.47,2010-01-12,online
536544-1739,72807B,1,8.47,8.47,2010-01-12,online
536544-1740,72807C,1,8.47,8.47,2010-01-12,online
536544-1741,72816,1,2.51,2.51,2010-01-12,online
536544-1742,72817,2,1.66,3.32,2010-01-12,online
536544-1743,79030D,1,12.72,12.72,2010-01-12,online
536544-1744,79030G,1,12.72,12.72,2010-01-12,online
536544-1745,79321,1,10.17,10.17,2010-01-12,online
536544-1746,82551,1,2.51,2.51,2010-01-12,online
536544-1747,82578,1,1.28,1.28,2010-01-12,online
536544-1748,82580,1,1.28,1.28,2010-01-12,online
536544-1749,82583,1,4.21,4.21,2010-01-12,online
536544-1750,82613B,1,2.51,2.51,2010-01-12,online
536544-1751,82613C,1,2.51,2.51,2010-01-12,online
536544-1752,82613D,1,2.51,2.51,2010-01-12,online
536544-1753,84029E,1,7.62,7.62,2010-01-12,online
536544-1754,84029G,1,7.62,7.62,2010-01-12,online
536544-1755,84031A,4,4.21,16.84,2010-01-12,online
536544-1756,84031B,1,4.21,4.21,2010-01-12,online
536544-1757,84032A,8,3.36,26.88,2010-01-12,online
536544-1758,84032B,4,3.36,13.44,2010-01-12,online
536544-1759,84050,3,4.21,12.63,2010-01-12,online
536544-1760,84086C,1,4.21,4.21,2010-01-12,online
536544-1761,84279P,1,8.47,8.47,2010-01-12,online
536544-1762,84347,4,5.06,20.24,2010-01-12,online
536544-1763,84992,1,1.28,1.28,2010-01-12,online
536544-1764,85014B,2,12.72,25.44,2010-01-12,online
536544-1765,85015,1,2.51,2.51,2010-01-12,online
536544-1766,85016,2,2.51,5.02,2010-01-12,online
536544-1767,85017A,1,0.85,0.85,2010-01-12,online
536544-1768,85017B,1,0.85,0.85,2010-01-12,online
536544-1769,85032D,2,1.66,3.32,2010-01-12,online
536544-1770,85039A,3,1.66,4.98,2010-01-12,online
536544-1771,85048,1,16.98,16.98,2010-01-12,online
536544-1772,85049E,3,2.51,7.53,2010-01-12,online
536544-1773,85049G,1,2.51,2.51,2010-01-12,online
536544-1774,85049H,1,2.51,2.51,2010-01-12,online
536544-1775,85064,1,11.02,11.02,2010-01-12,online
536544-1776,85099B,1,4.21,4.21,2010-01-12,online
536544-1777,85114B,11,3.36,36.96,2010-01-12,online
536544-1778,85116,3,1.66,4.98,2010-01-12,online
536544-1779,85123A,4,5.91,23.64,2010-01-12,online
536544-1780,85127,2,10.17,20.34,2010-01-12,online
536544-1781,85129D,1,2.51,2.51,2010-01-12,online
536544-1782,85131B,2,0.85,1.7,2010-01-12,online
536544-1783,85132A,2,8.47,16.94,2010-01-12,online
536544-1784,85135B,1,8.47,8.47,2010-01-12,online
536544-1785,85135C,1,8.47,8.47,2010-01-12,online
536544-1786,85152,1,4.21,4.21,2010-01-12,online
536544-1787,85176,5,1.66,8.3,2010-01-12,online
536544-1788,85177,1,1.66,1.66,2010-01-12,online
536544-1789,85178,1,2.51,2.51,2010-01-12,online
536544-1790,85186A,1,0.85,0.85,2010-01-12,online
536544-1791,85199S,10,0.85,8.5,2010-01-12,online
536544-1792,85231B,2,1.66,3.32,2010-01-12,online
536544-1793,85232B,1,4.95,4.95,2010-01-12,online
536544-1794,90003C,1,3.81,3.81,2010-01-12,online
536544-1795,90018A,1,4.24,4.24,2010-01-12,online
536544-1796,90022,1,3.81,3.81,2010-01-12,online
536544-1797,90071,1,1.26,1.26,2010-01-12,online
536544-1798,90099,1,5.06,5.06,2010-01-12,online
536544-1799,90116,1,2.51,2.51,2010-01-12,online
536544-1800,90120C,1,4.24,4.24,2010-01-12,online
536544-1801,90129A,2,1.66,3.32,2010-01-12,online
536544-1802,90129B,1,1.66,1.66,2010-01-12,online
536544-1803,90161A,1,5.09,5.09,2010-01-12,online
536544-1804,90190C,1,2.96,2.96,2010-01-12,online
536544-1805,90194,1,4.24,4.24,2010-01-12,online
536544-1806,90200A,1,4.24,4.24,2010-01-12,online
536544-1807,90200C,1,4.24,4.24,2010-01-12,online
536544-1808,90209B,1,2.11,2.11,2010-01-12,online
536544-1809,90214D,1,0.85,0.85,2010-01-12,online
536544-1810,90214G,1,0.85,0.85,2010-01-12,online
536544-1811,90214H,1,0.85,0.85,2010-01-12,online
536544-1812,90214J,1,0.85,0.85,2010-01-12,online
536544-1813,90214R,1,0.85,0.85,2010-01-12,online
536544-1814,DOT,1,569.77,569.77,2010-01-12,online
536544-1815,84375,4,4.21,16.84,2010-01-12,online
536544-1816,84378,1,2.51,2.51,2010-01-12,online
536544-1817,84380,5,2.51,12.55,2010-01-12,online
536544-1818,84534B,2,1.66,3.32,2010-01-12,online
536544-1819,84535B,1,1.49,1.49,2010-01-12,online
536544-1820,84536A,3,0.85,2.55,2010-01-12,online
536544-1821,84536B,3,0.85,2.55,2010-01-12,online
536544-1822,84580,1,4.21,4.21,2010-01-12,online
536544-1823,84581,1,4.21,4.21,2010-01-12,online
536544-1824,84598,2,0.43,0.86,2010-01-12,online
536544-1825,84625A,1,5.91,5.91,2010-01-12,online
536544-1826,84692,1,0.85,0.85,2010-01-12,online
536544-1827,84832,3,1.66,4.98,2010-01-12,online
536544-1828,84912B,2,3.36,6.72,2010-01-12,online
536544-1829,84913A,1,3.36,3.36,2010-01-12,online
536544-1830,84913B,3,3.36,10.08,2010-01-12,online
536544-1831,84923,1,4.21,4.21,2010-01-12,online
536544-1832,84946,30,2.51,75.3,2010-01-12,online
536544-1833,84949,1,3.36,3.36,2010-01-12,online
536544-1834,84988,1,2.98,2.98,2010-01-12,online
536544-1835,84991,3,1.28,3.84,2010-01-12,online
536544-1836,20856,6,1.65,9.9,2010-01-12,online
536544-1837,20854,6,1.65,9.9,2010-01-12,online
536544-1838,22633,3,2.1,6.3,2010-01-12,online
536544-1839,22866,3,2.1,6.3,2010-01-12,online
536544-1840,21218,2,3.75,7.5,2010-01-12,online
536544-1841,22968,1,9.95,9.95,2010-01-12,online
536544-1842,22862,2,4.25,8.5,2010-01-12,online
536544-1843,22845,2,6.35,12.7,2010-01-12,online
536544-1844,22844,2,8.5,17,2010-01-12,online
536544-1845,11001,3,3.36,10.08,2010-01-12,online
536544-1846,16236,1,0.43,0.43,2010-01-12,online
536544-1847,16237,4,0.43,1.72,2010-01-12,online
536544-1848,16238,1,0.43,0.43,2010-01-12,online
536544-1849,17003,3,0.43,1.29,2010-01-12,online
536544-1850,17011F,1,4.21,4.21,2010-01-12,online
536544-1851,17012A,3,2.51,7.53,2010-01-12,online
536544-1852,17012B,2,2.51,5.02,2010-01-12,online
536544-1853,17012C,1,2.51,2.51,2010-01-12,online
536544-1854,17012D,1,2.51,2.51,2010-01-12,online
536544-1855,17012E,1,2.51,2.51,2010-01-12,online
536544-1856,17012F,1,2.51,2.51,2010-01-12,online
536544-1857,17129F,2,1.66,3.32,2010-01-12,online
536544-1858,18098C,2,5.91,11.82,2010-01-12,online
536544-1859,20622,1,4.21,4.21,2010-01-12,online
536544-1860,20658,1,2.51,2.51,2010-01-12,online
536544-1861,20662,1,2.51,2.51,2010-01-12,online
536544-1862,20668,2,0.43,0.86,2010-01-12,online
536544-1863,20669,1,2.51,2.51,2010-01-12,online
536544-1864,20676,1,2.51,2.51,2010-01-12,online
536544-1865,20684,1,6.77,6.77,2010-01-12,online
536544-1866,20685,1,14.43,14.43,2010-01-12,online
536544-1867,20719,2,1.66,3.32,2010-01-12,online
536544-1868,20724,3,1.66,4.98,2010-01-12,online
536544-1869,20725,4,4.21,16.84,2010-01-12,online
536544-1870,20733,1,0.85,0.85,2010-01-12,online
536544-1871,20735,1,0.85,0.85,2010-01-12,online
536544-1872,20770,4,2.51,10.04,2010-01-12,online
536544-1873,20772,1,5.06,5.06,2010-01-12,online
536544-1874,20835,1,11.02,11.02,2010-01-12,online
536544-1875,20839,1,9.32,9.32,2010-01-12,online
536544-1876,20840,1,9.32,9.32,2010-01-12,online
536544-1877,20867,1,2.51,2.51,2010-01-12,online
536544-1878,20902,1,12.72,12.72,2010-01-12,online
536544-1879,20914,3,5.91,17.73,2010-01-12,online
536544-1880,20956,1,2.51,2.51,2010-01-12,online
536544-1881,20961,2,2.51,5.02,2010-01-12,online
536544-1882,20963,1,2.51,2.51,2010-01-12,online
536544-1883,20966,4,2.51,10.04,2010-01-12,online
536544-1884,20969,2,7.62,15.24,2010-01-12,online
536544-1885,20971,1,2.51,2.51,2010-01-12,online
536544-1886,20972,2,2.51,5.02,2010-01-12,online
536544-1887,20973,1,1.28,1.28,2010-01-12,online
536544-1888,20975,1,1.28,1.28,2010-01-12,online
536544-1889,20981,1,1.66,1.66,2010-01-12,online
536544-1890,20992,1,1.66,1.66,2010-01-12,online
536544-1891,20996,1,0.84,0.84,2010-01-12,online
536544-1892,21000,1,3.36,3.36,2010-01-12,online
536544-1893,21012,2,2.51,5.02,2010-01-12,online
536544-1894,21035,3,5.91,17.73,2010-01-12,online
536544-1895,21041,2,5.91,11.82,2010-01-12,online
536544-1896,21068,1,2.51,2.51,2010-01-12,online
536544-1897,21069,1,2.51,2.51,2010-01-12,online
536544-1898,21070,1,2.51,2.51,2010-01-12,online
536544-1899,21071,1,2.51,2.51,2010-01-12,online
536544-1900,21080,1,1.66,1.66,2010-01-12,online
536544-1901,21098,23,2.51,57.73,2010-01-12,online
536544-1902,21107,1,5.91,5.91,2010-01-12,online
536544-1903,21108,3,5.06,15.18,2010-01-12,online
536544-1904,21115,1,14.43,14.43,2010-01-12,online
536544-1905,21116,1,8.47,8.47,2010-01-12,online
536544-1906,21121,7,2.51,17.57,2010-01-12,online
536544-1907,21147,2,2.51,5.02,2010-01-12,online
536544-1908,21154,1,2.51,2.51,2010-01-12,online
536544-1909,21158,2,3.36,6.72,2010-01-12,online
536544-1910,21165,1,4.21,4.21,2010-01-12,online
536544-1911,21166,2,4.21,8.42,2010-01-12,online
536544-1912,21169,1,4.21,4.21,2010-01-12,online
536544-1913,21174,1,4.21,4.21,2010-01-12,online
536544-1914,21175,2,4.21,8.42,2010-01-12,online
536544-1915,21189,4,3.36,13.44,2010-01-12,online
536544-1916,21191,6,4.21,25.26,2010-01-12,online
536544-1917,21195,5,4.21,21.05,2010-01-12,online
536544-1918,21207,2,3.36,6.72,2010-01-12,online
536544-1919,21210,1,2.98,2.98,2010-01-12,online
536544-1920,21212,8,1.28,10.24,2010-01-12,online
536544-1921,21213,2,1.28,2.56,2010-01-12,online
536544-1922,21216,1,11.02,11.02,2010-01-12,online
536544-1923,21217,1,21.23,21.23,2010-01-12,online
536544-1924,21218,1,8.47,8.47,2010-01-12,online
536544-1925,21231,4,2.51,10.04,2010-01-12,online
536544-1926,21232,4,2.51,10.04,2010-01-12,online
536544-1927,21238,4,1.66,6.64,2010-01-12,online
536544-1928,21249,1,5.91,5.91,2010-01-12,online
536544-1929,21258,1,25.49,25.49,2010-01-12,online
536544-1930,21262,2,7.62,15.24,2010-01-12,online
536544-1931,21313,2,1.66,3.32,2010-01-12,online
536544-1932,21314,12,4.21,50.52,2010-01-12,online
536544-1933,21327,1,3.36,3.36,2010-01-12,online
536544-1934,21328,2,3.36,6.72,2010-01-12,online
536544-1935,21349,1,13.57,13.57,2010-01-12,online
536544-1936,21352,2,5.91,11.82,2010-01-12,online
536544-1937,21354,1,2.51,2.51,2010-01-12,online
536544-1938,21365,1,5.91,5.91,2010-01-12,online
536544-1939,21366,1,8.47,8.47,2010-01-12,online
536544-1940,21369,1,7.62,7.62,2010-01-12,online
536544-1941,21372,1,5.91,5.91,2010-01-12,online
536544-1942,21385,2,1.66,3.32,2010-01-12,online
536544-1943,21407,2,8.47,16.94,2010-01-12,online
536544-1944,21408,1,8.47,8.47,2010-01-12,online
536544-1945,21429,5,3.36,16.8,2010-01-12,online
536544-1946,21479,5,7.62,38.1,2010-01-12,online
536544-1947,21484,4,7.62,30.48,2010-01-12,online
536544-1948,21486,1,4.21,4.21,2010-01-12,online
536544-1949,21488,1,8.47,8.47,2010-01-12,online
536544-1950,21507,1,0.85,0.85,2010-01-12,online
536544-1951,21523,1,14.43,14.43,2010-01-12,online
536544-1952,21559,1,5.06,5.06,2010-01-12,online
536544-1953,21563,2,5.91,11.82,2010-01-12,online
536544-1954,21564,2,5.91,11.82,2010-01-12,online
536544-1955,21577,2,5.06,10.12,2010-01-12,online
536544-1956,21634,1,2.51,2.51,2010-01-12,online
536544-1957,21641,1,1.66,1.66,2010-01-12,online
536544-1958,21658,1,8.47,8.47,2010-01-12,online
536544-1959,21662,2,11.87,23.74,2010-01-12,online
536544-1960,21679,3,1.66,4.98,2010-01-12,online
536544-1961,21703,1,0.85,0.85,2010-01-12,online
536544-1962,21704,1,1.66,1.66,2010-01-12,online
536544-1963,21706,2,10.17,20.34,2010-01-12,online
536544-1964,21716,1,5.06,5.06,2010-01-12,online
536544-1965,21721,1,1.66,1.66,2010-01-12,online
536544-1966,21722,1,1.66,1.66,2010-01-12,online
536544-1967,21731,5,3.36,16.8,2010-01-12,online
536544-1968,21742,1,12.72,12.72,2010-01-12,online
536544-1969,21758,1,12.72,12.72,2010-01-12,online
536551-1989,84970L,1,0.95,0.95,2010-01-12,online
536551-1990,84970S,2,0.85,1.7,2010-01-12,online
536551-1991,22466,6,1.95,11.7,2010-01-12,online
536551-1992,22625,1,8.5,8.5,2010-01-12,online
536551-1993,20914,3,2.95,8.85,2010-01-12,online
536551-1994,22835,2,4.65,9.3,2010-01-12,online
536551-1995,22837,2,4.65,9.3,2010-01-12,online
536551-1996,22900,1,2.95,2.95,2010-01-12,online
536551-1997,22174,3,1.65,4.95,2010-01-12,online
536551-1998,22112,1,4.95,4.95,2010-01-12,online
536551-1999,22895,1,2.95,2.95,2010-01-12,online
536551-2000,21592,2,1.25,2.5,2010-01-12,online
536551-2001,79144B,2,0.42,0.84,2010-01-12,online
536551-2002,22900,1,2.95,2.95,2010-01-12,online
536551-2003,22551,1,1.65,1.65,2010-01-12,online
536551-2004,22310,2,1.65,3.3,2010-01-12,online
536551-2005,22557,1,1.65,1.65,2010-01-12,online
536551-2006,22555,1,1.65,1.65,2010-01-12,online
536551-2007,22480,2,1.25,2.5,2010-01-12,online
536551-2008,22482,2,1.25,2.5,2010-01-12,online
536551-2009,22481,2,1.25,2.5,2010-01-12,online
536551-2010,22663,4,1.95,7.8,2010-01-12,online
536551-2011,22659,1,1.95,1.95,2010-01-12,online
536551-2012,84949,6,1.65,9.9,2010-01-12,online
536551-2013,21326,12,0.65,7.8,2010-01-12,online
536551-2014,22713,12,0.42,5.04,2010-01-12,online
536551-2015,22551,1,1.65,1.65,2010-01-12,online
536551-2016,22310,4,1.65,6.6,2010-01-12,online
536551-2017,22111,1,4.95,4.95,2010-01-12,online
536551-2018,21592,1,1.25,1.25,2010-01-12,online
536551-2019,22112,1,4.95,4.95,2010-01-12,online
536551-2020,22895,1,2.95,2.95,2010-01-12,online
536551-2021,22629,1,1.95,1.95,2010-01-12,online
536551-2022,21916,3,0.42,1.26,2010-01-12,online
536551-2023,21917,1,0.42,0.42,2010-01-12,online
536555-2027,20697,1,2.55,2.55,2010-01-12,online
536555-2028,22716,1,0.42,0.42,2010-01-12,online
536556-2029,22599,12,0.85,10.2,2010-01-12,online
536556-2030,22597,12,0.85,10.2,2010-01-12,online
536556-2031,22336,24,0.65,15.6,2010-01-12,online
536556-2032,21922,2,7.95,15.9,2010-01-12,online
536556-2033,35961,12,0.85,10.2,2010-01-12,online
536556-2034,21843,1,10.95,10.95,2010-01-12,online
536556-2035,20749,2,7.95,15.9,2010-01-12,online
536556-2036,22694,6,2.1,12.6,2010-01-12,online
536557-2037,21495,25,0.42,10.5,2010-01-12,online
536557-2038,46000R,2,1.45,2.9,2010-01-12,online
536557-2039,46000S,1,1.45,1.45,2010-01-12,online
536557-2040,22731,1,1.25,1.25,2010-01-12,online
536557-2041,21258,1,12.75,12.75,2010-01-12,online
536557-2042,21041,1,2.95,2.95,2010-01-12,online
536557-2043,84920,1,3.75,3.75,2010-01-12,online
536557-2044,22173,1,2.95,2.95,2010-01-12,online
536557-2045,22953,1,1.25,1.25,2010-01-12,online
536557-2046,84508A,1,2.55,2.55,2010-01-12,online
536557-2047,22471,1,4.95,4.95,2010-01-12,online
536557-2048,21935,4,1.65,6.6,2010-01-12,online
536557-2049,21670,6,1.25,7.5,2010-01-12,online
536557-2050,20668,24,0.12,2.88,2010-01-12,online
536557-2051,21672,1,1.25,1.25,2010-01-12,online
536557-2052,22553,1,1.65,1.65,2010-01-12,online
536557-2053,22041,4,2.55,10.2,2010-01-12,online
536557-2054,20972,2,1.25,2.5,2010-01-12,online
536557-2055,22568,1,3.75,3.75,2010-01-12,online
536557-2056,22570,1,3.75,3.75,2010-01-12,online
536557-2057,22730,1,3.75,3.75,2010-01-12,online
536557-2058,20749,1,7.95,7.95,2010-01-12,online
536557-2059,22785,1,6.75,6.75,2010-01-12,online
536557-2060,22786,2,5.95,11.9,2010-01-12,online
536557-2061,85064,2,5.45,10.9,2010-01-12,online
536557-2062,22212,1,2.1,2.1,2010-01-12,online
536557-2063,21486,2,3.75,7.5,2010-01-12,online
536557-2064,22114,2,3.95,7.9,2010-01-12,online
536557-2065,21485,1,4.95,4.95,2010-01-12,online
536557-2066,84029E,1,3.75,3.75,2010-01-12,online
