sku,name,category,supplier_id,cost_price,selling_price,supplier_lead_time_days
90120C,GREEN MURANO TWIST BRACELET,Giftware,SUP-1,2.97,4.24,7
90129A,PINK GLASS TASSLE BAG CHARM,Giftware,SUP-1,1.16,1.66,7
90129B,TURQUOISE GLASS TASSLE BAG CHARM,Giftware,SUP-1,1.16,1.66,7
90161A,ANT COPPER RED BOUDICCA BRACELET,Giftware,SUP-1,3.56,5.09,7
90190C,SILVER/AMETHYST DROP EARRINGS LEAF,Giftware,SUP-1,2.07,2.96,7
90194,SILVER LARIAT BLACK STONE EARRINGS,Giftware,SUP-1,2.97,4.24,7
90209B,GREEN ENAMEL+GLASS HAIR COMB,Giftware,SUP-1,1.48,2.11,7
90214D,"LETTER ""D"" BLING KEY RING",Giftware,SUP-1,0.59,0.85,7
90214G,"LETTER ""G"" BLING KEY RING",Giftware,SUP-1,0.59,0.85,7
90214H,"LETTER ""H"" BLING KEY RING",Giftware,SUP-1,0.59,0.85,7
90214J,"LETTER ""J"" BLING KEY RING",Giftware,SUP-1,0.59,0.85,7
90214R,"LETTER ""R"" BLING KEY RING",Giftware,SUP-1,0.59,0.85,7
DOT,DOTCOM POSTAGE,Giftware,SUP-1,398.84,569.77,7
84534B,FAIRY CAKE NOTEBOOK A5 SIZE,Giftware,SUP-1,1.16,1.66,7
84535B,FAIRY CAKES NOTEBOOK A6 SIZE,Giftware,SUP-1,1.04,1.49,7
84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,Giftware,SUP-1,0.59,0.85,7
84536B,FAIRY CAKES NOTEBOOK A7 SIZE,Giftware,SUP-1,0.59,0.85,7
84580,MOUSE TOY WITH PINK T-SHIRT,Giftware,SUP-1,2.95,4.21,7
84581,DOG TOY WITH PINK CROCHET SKIRT,Giftware,SUP-1,2.95,4.21,7
84598,BOYS ALPHABET IRON ON PATCHES,Giftware,SUP-1,0.3,0.43,7
84912B,GREEN ROSE WASHBAG,Giftware,SUP-1,2.35,3.36,7
84913A,SOFT PINK ROSE TOWEL,Giftware,SUP-1,2.35,3.36,7
84913B,MINT GREEN ROSE TOWEL,Giftware,SUP-1,2.35,3.36,7
84923,PINK BUTTERFLY HANDBAG W BOBBLES,Giftware,SUP-1,2.95,4.21,7
84946,ANTIQUE SILVER TEA GLASS ETCHED,Giftware,SUP-1,1.76,2.51,7
84988,SET OF 72 PINK HEART PAPER DOILIES,Giftware,SUP-1,2.09,2.98,7
20856,DENIM PATCH PURSE PINK BUTTERFLY,Giftware,SUP-1,1.15,1.65,7
20854,BLUE PATCH PURSE PINK HEART,Giftware,SUP-1,1.15,1.65,7
21218,RED SPOTTY BISCUIT TIN,Giftware,SUP-1,2.63,3.75,7
22845,VINTAGE CREAM CAT FOOD CONTAINER,Giftware,SUP-1,4.44,6.35,7
11001,ASSTD DESIGN RACING CAR PEN,Giftware,SUP-1,2.35,3.36,7
16236,KITTY PENCIL ERASERS,Giftware,SUP-1,0.3,0.43,7
17003,BROCADE RING PURSE,Giftware,SUP-1,0.3,0.43,7
17011F,ORIGAMI SANDLEWOOD INCENSE+FLOWER,Giftware,SUP-1,2.95,4.21,7
17012A,ORIGAMI VANILLA INCENSE/CANDLE SET,Giftware,SUP-1,1.76,2.51,7
17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,Giftware,SUP-1,1.76,2.51,7
17012C,ORIGAMI LAVENDER INCENSE/CANDL SET,Giftware,SUP-1,1.76,2.51,7
17012D,ORIGAMI ROSE INCENSE/CANDLE SET,Giftware,SUP-1,1.76,2.51,7
17012E,ORIGAMI OPIUM INCENSE/CANDLE SET,Giftware,SUP-1,1.76,2.51,7
17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,Giftware,SUP-1,1.76,2.51,7
17129F,BLUE GLASS GEMS IN BAG,Giftware,SUP-1,1.16,1.66,7
18098C,PORCELAIN BUTTERFLY OIL BURNER,Giftware,SUP-1,4.14,5.91,7
20622,VIPPASSPORT COVER,Giftware,SUP-1,2.95,4.21,7
20658,RED RETROSPOT LUGGAGE TAG,Giftware,SUP-1,1.76,2.51,7
20662,FIRST CLASS HOLIDAY PURSE,Giftware,SUP-1,1.76,2.51,7
20676,RED RETROSPOT BOWL,Giftware,SUP-1,1.76,2.51,7
20684,STRAWBERRY DREAM CHILDS UMBRELLA,Giftware,SUP-1,4.74,6.77,7
20719,WOODLAND CHARLOTTE BAG,Giftware,SUP-1,1.16,1.66,7
20724,RED RETROSPOT CHARLOTTE BAG,Giftware,SUP-1,1.16,1.66,7
20733,GOLD MINI TAPE MEASURE,Giftware,SUP-1,0.59,0.85,7
20735,BLACK MINI TAPE MEASURE,Giftware,SUP-1,0.59,0.85,7
20770,ABSTRACT CIRCLE JOURNAL,Giftware,SUP-1,1.76,2.51,7
20835,FRENCH LATTICE CUSHION COVER,Giftware,SUP-1,7.71,11.02,7
20839,FRENCH PAISLEY CUSHION COVER,Giftware,SUP-1,6.52,9.32,7
20840,FRENCH FLORAL CUSHION COVER,Giftware,SUP-1,6.52,9.32,7
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,Giftware,SUP-1,1.76,2.51,7
20969,RED FLORAL FELTCRAFT SHOULDER BAG,Giftware,SUP-1,5.33,7.62,7
20971,PINK BLUE FELT CRAFT TRINKET BOX,Giftware,SUP-1,1.76,2.51,7
20975,12 PENCILS SMALL TUBE RED RETROSPOT,Giftware,SUP-1,0.9,1.28,7
20981,12 PENCILS TALL TUBE WOODLAND,Giftware,SUP-1,1.16,1.66,7
20996,JAZZ HEARTS ADDRESS BOOK,Giftware,SUP-1,0.59,0.84,7
21000,ROSE DU SUD COSMETICS BAG,Giftware,SUP-1,2.35,3.36,7
21012,ANTIQUE ALL GLASS CANDLESTICK,Giftware,SUP-1,1.76,2.51,7
21069,VINTAGE BILLBOARD TEA MUG,Giftware,SUP-1,1.76,2.51,7
21070,VINTAGE BILLBOARD MUG,Giftware,SUP-1,1.76,2.51,7
21147,JINGLE BELLS TREE DECORATION,Giftware,SUP-1,1.76,2.51,7
21158,MOODY GIRL DOOR HANGER,Giftware,SUP-1,2.35,3.36,7
21165,BEWARE OF THE CAT METAL SIGN,Giftware,SUP-1,2.95,4.21,7
21174,POTTERING IN THE SHED METAL SIGN,Giftware,SUP-1,2.95,4.21,7
21189,WHITE HONEYCOMB PAPER GARLAND,Giftware,SUP-1,2.35,3.36,7
21191,LARGE WHITE HONEYCOMB PAPER BELL,Giftware,SUP-1,2.95,4.21,7
21195,PINK  HONEYCOMB PAPER BALL,Giftware,SUP-1,2.95,4.21,7
21207,SKULL AND CROSSBONES  GARLAND,Giftware,SUP-1,2.35,3.36,7
21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",Giftware,SUP-1,7.71,11.02,7
21217,RED RETROSPOT ROUND CAKE TINS,Giftware,SUP-1,14.86,21.23,7
21231,SWEETHEART CERAMIC TRINKET BOX,Giftware,SUP-1,1.76,2.51,7
21238,RED RETROSPOT CUP,Giftware,SUP-1,1.16,1.66,7
21249,WOODLAND  HEIGHT CHART STICKERS,Giftware,SUP-1,4.14,5.91,7
21262,WHITE GOOSE FEATHER CHRISTMAS TREE,Giftware,SUP-1,5.33,7.62,7
21313,GLASS HEART T-LIGHT HOLDER,Giftware,SUP-1,1.16,1.66,7
21349,IVY HEART WREATH,Giftware,SUP-1,9.5,13.57,7
21352,EUCALYPTUS & PINECONE  WREATH,Giftware,SUP-1,4.14,5.91,7
21354,TOAST ITS - BEST MUM,Giftware,SUP-1,1.76,2.51,7
21365,MIRRORED WALL ART STARS,Giftware,SUP-1,4.14,5.91,7
21366,MIRRORED WALL ART PHOTO FRAMES,Giftware,SUP-1,5.93,8.47,7
21369,MIRRORED WALL ART SPLODGES,Giftware,SUP-1,5.33,7.62,7
21372,MIRRORED WALL ART TABLE LAMP,Giftware,SUP-1,4.14,5.91,7
21385,IVORY HANGING DECORATION  HEART,Giftware,SUP-1,1.16,1.66,7
21407,BROWN CHECK CAT DOORSTOP,Giftware,SUP-1,5.93,8.47,7
21408,SPOTTY PINK DUCK DOORSTOP,Giftware,SUP-1,5.93,8.47,7
21507,"ELEPHANT, BIRTHDAY CARD,",Giftware,SUP-1,0.59,0.85,7
21563,RED HEART SHAPE LOVE BUCKET,Giftware,SUP-1,4.14,5.91,7
21564,PINK  HEART SHAPE LOVE BUCKET,Giftware,SUP-1,4.14,5.91,7
21634,ASSORTED MINI MADRAS NOTEBOOK,Giftware,SUP-1,1.76,2.51,7
21641,ASSORTED TUTTI FRUTTI KEYRING BALL,Giftware,SUP-1,1.16,1.66,7
21679,SKULLS  STICKERS,Giftware,SUP-1,1.16,1.66,7
21703,BAG 125g SWIRLY MARBLES,Giftware,SUP-1,0.59,0.85,7
21704,BAG 250g SWIRLY MARBLES,Giftware,SUP-1,1.16,1.66,7
21721,CANDY SHOP  STICKER SHEET,Giftware,SUP-1,1.16,1.66,7
21722,SWEET PUDDING STICKER SHEET,Giftware,SUP-1,1.16,1.66,7
21758,VINTAGE SHELLS PRINT,Giftware,SUP-1,8.9,12.72,7
79144B,PAINTED LIGHTBULB STAR+ MOON,Giftware,SUP-1,0.29,0.42,7
22482,BLUE TEA TOWEL CLASSIC DESIGN,Giftware,SUP-1,0.88,1.25,7
21917,SET 12 KIDS  WHITE CHALK STICKS,Giftware,SUP-1,0.29,0.42,7
20697,LITTLE GREEN MONSTER SOFT TOY,Giftware,SUP-1,1.78,2.55,7
22599,CHRISTMAS MUSICAL ZINC STAR,Giftware,SUP-1,0.59,0.85,7
22597,CHRISTMAS MUSICAL ZINC HEART,Giftware,SUP-1,0.59,0.85,7
21495,SKULLS AND CROSSBONES WRAP,Giftware,SUP-1,0.29,0.42,7
46000R,POLYESTER FILLER PAD 45x30cm,Giftware,SUP-1,1.01,1.45,7
46000S,POLYESTER FILLER PAD 40x40cm,Giftware,SUP-1,1.01,1.45,7
84920,PINK FLOWER FABRIC PONY,Giftware,SUP-1,2.63,3.75,7
22953,BIRTHDAY PARTY CORDON BARRIER TAPE,Giftware,SUP-1,0.88,1.25,7
84508A,CAMOUFLAGE DESIGN TEDDY,Giftware,SUP-1,1.78,2.55,7
21670,BLUE SPOT CERAMIC DRAWER KNOB,Giftware,SUP-1,0.88,1.25,7
22786,CUSHION COVER PINK UNION JACK,Giftware,SUP-1,4.17,5.95,7
22212,FOUR HOOK  WHITE LOVEBIRDS,Giftware,SUP-1,1.47,2.1,7
22678,FRENCH BLUE METAL DOOR SIGN 3,Giftware,SUP-1,0.88,1.25,7
22686,FRENCH BLUE METAL DOOR SIGN No,Giftware,SUP-1,0.88,1.25,7
84685,BEACH HUT KEY CABINET,Giftware,SUP-1,2.63,3.75,7
20616,CHERRY BLOSSOM PASSPORT COVER,Giftware,SUP-1,1.47,2.1,7
22753,SMALL YELLOW BABUSHKA NOTEBOOK,Giftware,SUP-1,0.59,0.85,7
79066K,RETRO MOD TRAY,Giftware,SUP-1,0.59,0.85,7
22794,SWEETHEART WIRE MAGAZINE RACK,Giftware,SUP-1,5.56,7.95,7
22592,CARDHOLDER HOLLY WREATH METAL,Giftware,SUP-1,2.63,3.75,7
84352,SILVER CHRISTMAS TREE BAUBLE STAND,Giftware,SUP-1,11.86,16.95,7
22795,SWEETHEART RECIPE BOOK STAND,Giftware,SUP-1,4.72,6.75,7
22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,Giftware,SUP-1,3.46,4.95,7
22802,FAUX FUR CHOCOLATE THROW,Giftware,SUP-1,13.96,19.95,7
84884A,ANT WHITE WIRE HEART SPIRAL,Giftware,SUP-1,2.77,3.95,7
51014C,"FEATHER PEN,COAL BLACK",Giftware,SUP-1,0.59,0.85,7
51014L,"FEATHER PEN,LIGHT PINK",Giftware,SUP-1,0.59,0.85,7
51014A,"FEATHER PEN,HOT PINK",Giftware,SUP-1,0.59,0.85,7
22366,DOORMAT AIRMAIL,Giftware,SUP-1,4.72,6.75,7
48111,DOORMAT 3 SMILEY CATS,Giftware,SUP-1,4.72,6.75,7
22846,BREAD BIN DINER STYLE RED,Giftware,SUP-1,10.46,14.95,7
22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,Giftware,SUP-1,0.88,1.25,7
22400,MAGNETS PACK OF 4 HOME SWEET HOME,Giftware,SUP-1,0.88,1.25,7
22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,Giftware,SUP-1,0.88,1.25,7
79302M,"ART LIGHTS,FUNK MONKEY",Giftware,SUP-1,2.06,2.95,7
37446,MINI CAKE STAND WITH HANGING CAKES,Giftware,SUP-1,1.01,1.45,7
84509B,SET OF 4 FAIRY CAKE PLACEMATS,Giftware,SUP-1,2.63,3.75,7
22313,OFFICE MUG WARMER PINK,Giftware,SUP-1,2.06,2.95,7
21181,PLEASE ONE PERSON METAL SIGN,Giftware,SUP-1,1.47,2.1,7
21818,GLITTER CHRISTMAS HEART,Giftware,SUP-1,0.59,0.85,7
21668,RED STRIPE CERAMIC DRAWER KNOB,Giftware,SUP-1,0.88,1.25,7
21462,"NURSERY A,B,C PAINTED LETTERS",Giftware,SUP-1,4.72,6.75,7
22496,SET OF 2 ROUND TINS DUTCH CHEESE,Giftware,SUP-1,2.06,2.95,7
84870C,GREEN GEISHA GIRL,Giftware,SUP-1,2.63,3.75,7
84870B,BLUE GEISHA GIRL,Giftware,SUP-1,2.63,3.75,7
22765,NEWSPAPER STAND,Giftware,SUP-1,10.46,14.95,7
21351,CINAMMON & ORANGE WREATH,Giftware,SUP-1,4.72,6.75,7
22581,WOOD STOCKING CHRISTMAS SCANDISPOT,Giftware,SUP-1,0.59,0.85,7
22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,Giftware,SUP-1,0.59,0.85,7
22572,ROCKING HORSE GREEN CHRISTMAS,Giftware,SUP-1,0.59,0.85,7
22640,SET OF 4 NAPKIN CHARMS 3 KEYS,Giftware,SUP-1,1.78,2.55,7
22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,Giftware,SUP-1,1.78,2.55,7
22638,SET OF 4 NAPKIN CHARMS CROWNS,Giftware,SUP-1,1.78,2.55,7
22576,SWALLOW WOODEN CHRISTMAS DECORATION,Giftware,SUP-1,0.59,0.85,7
21817,GLITTER CHRISTMAS TREE,Giftware,SUP-1,0.59,0.85,7
21813,GARLAND WITH STARS AND BELLS,Giftware,SUP-1,3.46,4.95,7
21808,"CHRISTMAS GARLAND STARS,TREES",Giftware,SUP-1,2.63,3.75,7
21014,SWISS CHALET TREE DECORATION,Giftware,SUP-1,0.59,0.85,7
21018,BIRD BOX CHRISTMAS TREE DECORATION,Giftware,SUP-1,0.59,0.85,7
22946,WOODEN ADVENT CALENDAR CREAM,Giftware,SUP-1,11.86,16.95,7
M,Manual,Giftware,SUP-1,0.88,1.25,7
22660,DOORMAT I LOVE LONDON,Giftware,SUP-1,5.56,7.95,7
21761,WOOD AND GLASS MEDICINE CABINET,Giftware,SUP-1,20.96,29.95,7
21781,MA CAMPAGNE CUTLERY BOX,Giftware,SUP-1,10.46,14.95,7
22696,WICKER WREATH LARGE,Giftware,SUP-1,1.36,1.95,7
84360,TABLE LAMP WHITE SHADE WOOD BASE,Giftware,SUP-1,4.17,5.95,7
35954,SMALL FOLKART STAR CHRISTMAS DEC,Giftware,SUP-1,0.29,0.42,7
84760S,SMALL HANGING GLASS+ZINC LANTERN,Giftware,SUP-1,1.01,1.45,7
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,Giftware,SUP-1,3.46,4.95,7
35598B,BLACK CHRISTMAS TREE 60CM,Giftware,SUP-1,0.45,0.65,7
22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,Giftware,SUP-1,0.59,0.85,7
22855,FINE WICKER HEART,Giftware,SUP-1,0.88,1.25,7
21864,UNION JACK FLAG PASSPORT COVER,Giftware,SUP-1,1.18,1.69,7
15056P,EDWARDIAN PARASOL PINK,Giftware,SUP-1,3.22,4.6,7
85174,S/4 CACTI CANDLES,Giftware,SUP-1,2.97,4.25,7
82615,PINK MARSHMALLOW SCARF KNITTING KIT,Giftware,SUP-1,1.78,2.55,7
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,Giftware,SUP-1,1.18,1.69,7
22965,3 TRADITIONAL COOKIE CUTTERS  SET,Giftware,SUP-1,1.47,2.1,7
21374,MIRRORED WALL ART SKULLS,Giftware,SUP-1,2.63,3.75,7
21509,COWBOYS AND INDIANS BIRTHDAY CARD,Giftware,SUP-1,0.29,0.42,7
22025,RING OF ROSES BIRTHDAY CARD,Giftware,SUP-1,0.29,0.42,7
22725,ALARM CLOCK BAKELIKE CHOCOLATE,Giftware,SUP-1,2.63,3.75,7
37448,CERAMIC CAKE DESIGN SPOTTED MUG,Giftware,SUP-1,1.04,1.49,7
22421,LIPSTICK PEN FUSCHIA,Giftware,SUP-1,0.29,0.42,7
84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,Giftware,SUP-1,2.63,3.75,7
21136,PAINTED METAL PEARS ASSORTED,Giftware,SUP-1,1.18,1.69,7
71477,COLOUR GLASS. STAR T-LIGHT HOLDER,Giftware,SUP-1,2.27,3.25,7
22030,SWALLOWS GREETING CARD,Giftware,SUP-1,0.29,0.42,7
90214M,"LETTER ""M"" BLING KEY RING",Giftware,SUP-1,0.88,1.25,7
90214V,"LETTER ""V"" BLING KEY RING",Giftware,SUP-1,0.88,1.25,7
90214S,"LETTER ""S"" BLING KEY RING",Giftware,SUP-1,0.88,1.25,7
21789,KIDS RAIN MAC PINK,Giftware,SUP-1,0.59,0.85,7
21629,SQUARE FLOOR CUSHION VINTAGE RED,Giftware,SUP-1,5.56,7.95,7
21850,BLUE  DIAMANTE PEN IN GIFT BOX,Giftware,SUP-1,3.46,4.95,7
20978,36 PENCILS TUBE SKULLS,Giftware,SUP-1,0.88,1.25,7
20768,GREEN FERN JOURNAL,Giftware,SUP-1,1.78,2.55,7
20780,BLACK EAR MUFF HEADPHONES,Giftware,SUP-1,3.84,5.49,7
21398,RED POLKADOT COFFEE  MUG,Giftware,SUP-1,1.47,2.1,7
21643,ASSORTED TUTTI FRUTTI MIRROR,Giftware,SUP-1,0.88,1.25,7
21620,SET OF 4 ROSE BOTANICAL CANDLES,Giftware,SUP-1,2.63,3.75,7
22260,FELT EGG COSY BLUE RABBIT,Giftware,SUP-1,0.59,0.85,7
22136,LOVE HEART SOCK HANGER,Giftware,SUP-1,1.15,1.65,7
10135,COLOURING PENCILS BROWN TUBE,Giftware,SUP-1,1.76,2.51,7
16168M,FUNKY MONKEY GIFT BAG MEDIUM,Giftware,SUP-1,0.59,0.85,7
17014A,ORIGAMI VANILLA INCENSE CONES,Giftware,SUP-1,2.35,3.36,7
17084N,FAIRY DREAMS INCENSE,Giftware,SUP-1,0.3,0.43,7
17084P,DRAGONS BLOOD INCENSE,Giftware,SUP-1,0.3,0.43,7
20617,FIRST CLASS PASSPORT COVER,Giftware,SUP-1,2.95,4.21,7
20619,TROPICAL PASSPORT COVER,Giftware,SUP-1,2.95,4.21,7
20653,CHERRY BLOSSOM LUGGAGE TAG,Giftware,SUP-1,1.76,2.51,7
20681,PINK POLKADOT CHILDRENS UMBRELLA,Giftware,SUP-1,4.74,6.77,7
20682,RED RETROSPOT CHILDRENS UMBRELLA,Giftware,SUP-1,4.74,6.77,7
20696,FLORAL SOFT CAR TOY,Giftware,SUP-1,5.33,7.62,7
20699,MOUSEY LONG LEGS SOFT TOY,Giftware,SUP-1,3.54,5.06,7
20700,GREEN CAT FLORAL CUSHION COVER,Giftware,SUP-1,7.12,10.17,7
20718,RED RETROSPOT SHOPPER BAG,Giftware,SUP-1,1.76,2.51,7
20752,BLUE POLKADOT WASHING UP GLOVES,Giftware,SUP-1,2.95,4.21,7
20761,BLUE PAISLEY SKETCHBOOK,Giftware,SUP-1,5.33,7.62,7
20846,ZINC HEART LATTICE T-LIGHT HOLDER,Giftware,SUP-1,1.76,2.51,7
20931,BLUE POT PLANT CANDLE,Giftware,SUP-1,5.33,7.62,7
21002,ROSE DU SUD DRAWSTRING BAG,Giftware,SUP-1,2.35,3.36,7
21015,DARK BIRD HOUSE TREE DECORATION,Giftware,SUP-1,0.9,1.28,7
21067,VINTAGE RED TEATIME MUG,Giftware,SUP-1,1.76,2.51,7
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",Giftware,SUP-1,9.5,13.57,7
21110,LARGE CAKE TOWEL PINK SPOTS,Giftware,SUP-1,9.5,13.57,7
21128,GOLD FISHING GNOME,Giftware,SUP-1,8.9,12.72,7
21164,HOME SWEET HOME METAL SIGN,Giftware,SUP-1,4.14,5.91,7
21188,3D HEARTS  HONEYCOMB PAPER GARLAND,Giftware,SUP-1,4.14,5.91,7
21208,PASTEL COLOUR HONEYCOMB FAN,Giftware,SUP-1,2.35,3.36,7
21220,SET/4 BADGES DOGS,Giftware,SUP-1,1.76,2.51,7
21272,SALLE DE BAIN HOOK,Giftware,SUP-1,1.76,2.51,7
21279,VINTAGE KITCHEN PRINT FRUITS,Giftware,SUP-1,3.54,5.06,7
21281,VINTAGE KITCHEN PRINT SEAFOOD,Giftware,SUP-1,3.54,5.06,7
21288,STRIPEY CHOCOLATE NESTING BOXES,Giftware,SUP-1,4.14,5.91,7
21356,TOAST ITS - FAIRY FLOWER,Giftware,SUP-1,1.76,2.51,7
21439,BASKET OF TOADSTOOLS,Giftware,SUP-1,1.76,2.51,7
21447,12 IVORY ROSE PEG PLACE SETTINGS,Giftware,SUP-1,1.76,2.51,7
21537,RED RETROSPOT PUDDING BOWL,Giftware,SUP-1,5.93,8.47,7
21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,Giftware,SUP-1,4.14,5.91,7
21594,Dr. Jam's Arouzer Stress Ball,Giftware,SUP-1,2.95,4.21,7
21638,ASSORTED TUTTI FRUTTI NOTEBOOK,Giftware,SUP-1,2.95,4.21,7
21648,ASSORTED TUTTI FRUTTI SMALL PURSE,Giftware,SUP-1,1.76,2.51,7
21656,RIDGED GLASS POSY VASE,Giftware,SUP-1,2.35,3.36,7
21671,RED SPOT CERAMIC DRAWER KNOB,Giftware,SUP-1,1.76,2.51,7
21684,SMALL MEDINA STAMPED METAL BOWL,Giftware,SUP-1,1.76,2.51,7
21698,MOCK LOBSTER FRIDGE MAGNET,Giftware,SUP-1,1.16,1.66,7
21700,BIG DOUGHNUT FRIDGE MAGNETS,Giftware,SUP-1,5.93,8.47,7
21745,GAOLERS KEYS DECORATIVE GARDEN,Giftware,SUP-1,5.93,8.47,7
21775,DECORATIVE FLORE BATHROOM BOTTLE,Giftware,SUP-1,1.76,2.51,7
21820,GLITTER HEART GARLAND WITH BELLS,Giftware,SUP-1,5.33,7.62,7
21830,ASSORTED CREEPY CRAWLIES,Giftware,SUP-1,0.59,0.85,7
21846,PINK DIAMANTE PEN IN GIFT BOX,Giftware,SUP-1,2.95,4.21,7
21868,POTTING SHED TEA MUG,Giftware,SUP-1,2.35,3.36,7
21875,KINGS CHOICE MUG,Giftware,SUP-1,2.35,3.36,7
21896,POTTING SHED TWINE,Giftware,SUP-1,2.95,4.21,7
21899,"KEY FOB , GARAGE DESIGN",Giftware,SUP-1,1.16,1.66,7
21906,PHARMACIE FIRST AID TIN,Giftware,SUP-1,9.5,13.57,7
21908,CHOCOLATE THIS WAY METAL SIGN,Giftware,SUP-1,2.95,4.21,7
21974,SET OF 36 PAISLEY FLOWER DOILIES,Giftware,SUP-1,2.09,2.98,7
22078,RIBBON REEL LACE DESIGN,Giftware,SUP-1,2.95,4.21,7
22084,PAPER CHAIN KIT EMPIRE,Giftware,SUP-1,4.14,5.91,7
22091,EMPIRE TISSUE BOX,Giftware,SUP-1,1.76,2.51,7
22124,SET OF 2 TEA TOWELS PING MICROWAVE,Giftware,SUP-1,1.76,2.51,7
22165,"DIAMANTE HEART SHAPED WALL MIRROR,",Giftware,SUP-1,7.71,11.02,7
22184,CAKE STAND VICTORIAN FILIGREE LARGE,Giftware,SUP-1,5.93,8.47,7
22208,WOOD STAMP SET THANK YOU,Giftware,SUP-1,2.35,3.36,7
22245,"HOOK, 1 HANGER ,MAGIC GARDEN",Giftware,SUP-1,1.16,1.66,7
22246,MAGIC GARDEN FELT GARLAND,Giftware,SUP-1,2.95,4.21,7
22283,6 EGG HOUSE PAINTED WOOD,Giftware,SUP-1,11.29,16.13,7
22304,COFFEE MUG BLUE PAISLEY DESIGN,Giftware,SUP-1,3.54,5.06,7
22308,TEA COSY BLUE STRIPE,Giftware,SUP-1,3.54,5.06,7
22317,FIVE CATS HANGING DECORATION,Giftware,SUP-1,4.14,5.91,7
22324,BLUE POLKADOT KIDS BAG,Giftware,SUP-1,2.95,4.21,7
22325,MOBILE VINTAGE HEARTS,Giftware,SUP-1,8.31,11.87,7
22331,WOODLAND PARTY BAG + STICKER SET,Giftware,SUP-1,2.35,3.36,7
22342,HOME GARLAND PAINTED ZINC,Giftware,SUP-1,2.35,3.36,7
22350,ILLUSTRATED CAT BOWL,Giftware,SUP-1,3.54,5.06,7
22393,PAPERWEIGHT VINTAGE COLLAGE,Giftware,SUP-1,3.54,5.06,7
22405,MONEY BOX POCKET MONEY DESIGN,Giftware,SUP-1,1.76,2.51,7
22409,MONEY BOX BISCUITS DESIGN,Giftware,SUP-1,1.76,2.51,7
22420,LIPSTICK PEN BABY PINK,Giftware,SUP-1,0.59,0.85,7
22425,ENAMEL COLANDER CREAM,Giftware,SUP-1,7.12,10.17,7
22458,CAST IRON HOOK GARDEN FORK,Giftware,SUP-1,3.54,5.06,7
22459,CAST IRON HOOK GARDEN TROWEL,Giftware,SUP-1,3.54,5.06,7
22499,WOODEN UNION JACK BUNTING,Giftware,SUP-1,8.9,12.72,7
22503,CABIN BAG VINTAGE PAISLEY,Giftware,SUP-1,41.67,59.53,7
22536,MAGIC DRAWING SLATE PURDEY,Giftware,SUP-1,0.59,0.85,7
22586,FELTCRAFT HAIRBAND PINK AND BLUE,Giftware,SUP-1,1.16,1.66,7
22602,CHRISTMAS RETROSPOT HEART WOOD,Giftware,SUP-1,1.16,1.66,7
22649,STRAWBERRY FAIRY CAKE TEAPOT,Giftware,SUP-1,7.71,11.02,7
22668,PINK BABY BUNTING,Giftware,SUP-1,4.14,5.91,7
22673,FRENCH GARDEN SIGN BLUE METAL,Giftware,SUP-1,1.76,2.51,7
22692,DOORMAT WELCOME TO OUR HOME,Giftware,SUP-1,5.56,7.95,7
22746,POPPY'S PLAYHOUSE LIVINGROOM,Giftware,SUP-1,2.95,4.21,7
22747,POPPY'S PLAYHOUSE BATHROOM,Giftware,SUP-1,2.95,4.21,7
22756,LARGE YELLOW BABUSHKA NOTEBOOK,Giftware,SUP-1,1.76,2.51,7
22788,BROCANTE COAT RACK,Giftware,SUP-1,14.27,20.38,7
22831,WHITE BROCANTE SOAP DISH,Giftware,SUP-1,4.14,5.91,7
22841,ROUND CAKE TIN VINTAGE GREEN,Giftware,SUP-1,11.29,16.13,7
22863,SOAP DISH BROCANTE,Giftware,SUP-1,4.14,5.91,7
22870,NUMBER TILE COTTAGE GARDEN 2,Giftware,SUP-1,2.95,4.21,7
22890,NOVELTY BISCUITS CAKE STAND 3 TIER,Giftware,SUP-1,14.27,20.38,7
22897,OVEN MITT APPLES DESIGN,Giftware,SUP-1,2.09,2.98,7
22898,CHILDRENS APRON APPLES DESIGN,Giftware,SUP-1,2.95,4.21,7
22944,CHRISTMAS METAL POSTCARD WITH BELLS,Giftware,SUP-1,11.29,16.13,7
22977,DOLLY GIRL CHILDRENS EGG CUP,Giftware,SUP-1,1.76,2.51,7
35637A,IVORY STRING CURTAIN WITH POLE,Giftware,SUP-1,13.67,19.53,7
35916B,BLUE FELT HANGING HEART W FLOWER,Giftware,SUP-1,1.16,1.66,7
